token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
19717,773GA33-SG,773GA33,,-1.000000,100,,NSE,1.000000
19733,767TS45-SG,767TS45,,-1.000000,100,,NSE,1.000000
19742,763JK53-SG,763JK53,,-1.000000,100,,NSE,1.000000
19748,771UP33-SG,771UP33,,-1.000000,100,,NSE,1.000000
19821,9PEL25-N0,9PEL25,,-1.000000,1,,NSE,1.000000
19867,AMNPLST-EQ,AMNPLST,,-1.000000,1,,NSE,1.000000
19887,MICROPRO-SM,MICROPRO,,-1.000000,1600,,NSE,5.000000
19891,773UP33A-SG,773UP33A,,-1.000000,100,,NSE,1.000000
19900,772UP34-SG,772UP34,,-1.000000,100,,NSE,1.000000
19926,743REC35-NH,743REC35,,-1.000000,1,,NSE,1.000000
19972,735PFCL35-N1,735PFCL35,,-1.000000,1,,NSE,1.000000
20041,711HP28-SG,711HP28,,-1.000000,100,,NSE,1.000000
20065,902SCL26A-NM,902SCL26A,,-1.000000,1,,NSE,1.000000
20092,TASTYBITE-EQ,TASTYBITE,,-1.000000,1,,NSE,100.000000
20100,711AS30-SG,711AS30,,-1.000000,100,,NSE,1.000000
20118,1075SCL33B-NW,1075SCL33B,,-1.000000,1,,NSE,1.000000
20125,925SCL25G-NY,925SCL25G,,-1.000000,1,,NSE,1.000000
2014,657GJ31-SG,657GJ31,,-1.000000,100,,NSE,1.000000
20146,718AS30-SG,718AS30,,-1.000000,100,,NSE,1.000000
20151,725GR2028-GS,725GR2028,,-1.000000,1,,NSE,1.000000
20172,77MH33A-SG,77MH33A,,-1.000000,100,,NSE,1.000000
20189,773TS40-SG,773TS40,,-1.000000,100,,NSE,1.000000
20225,768TS37-SG,768TS37,,-1.000000,100,,NSE,1.000000
20302,PRESTIGE-EQ,PRESTIGE,,-1.000000,1,,NSE,10.000000
20311,718AS29-SG,718AS29,,-1.000000,100,,NSE,1.000000
20318,NRAIL-BE,NRAIL,,-1.000000,1,,NSE,5.000000
20353,775HR35A-SG,775HR35A,,-1.000000,100,,NSE,1.000000
20359,704GJ30-SG,704GJ30,,-1.000000,100,,NSE,1.000000
20367,758GJ26-SG,758GJ26,,-1.000000,100,,NSE,1.000000
20374,COALINDIA-EQ,COALINDIA,,-1.000000,1,,NSE,5.000000
20426,SHEETAL-ST,SHEETAL,,-1.000000,2000,,NSE,5.000000
20398,771AP37A-SG,771AP37A,,-1.000000,100,,NSE,1.000000
20402,764JK50-SG,764JK50,,-1.000000,100,,NSE,1.000000
20413,IOLCP-EQ,IOLCP,,-1.000000,1,,NSE,1.000000
2043,RAMCOCEM-EQ,RAMCOCEM,,-1.000000,1,,NSE,10.000000
20437,CIFCZC26-NF,CIFCZC26,,-1.000000,1,,NSE,1.000000
20457,APCL-BE,APCL,,-1.000000,1,,NSE,1.000000
2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1.000000,1,,NSE,10.000000
20477,772KA35A-SG,772KA35A,,-1.000000,100,,NSE,1.000000
20483,763JK53A-SG,763JK53A,,-1.000000,100,,NSE,1.000000
20546,715GA30-SG,715GA30,,-1.000000,100,,NSE,1.000000
20547,BBNPPGOLD-EQ,BBNPPGOLD,,-1.000000,1,,NSE,5.000000
20600,670AP26-SG,670AP26,,-1.000000,100,,NSE,1.000000
100,ARE&M-EQ,ARE&M,,-1.000000,1,,NSE,5.000000
10052,SFMP6DR-MF,SFMP6DR,,-1.000000,1,,NSE,1.000000
10190,781TN52-SG,781TN52,,-1.000000,100,,NSE,1.000000
10192,SHYAMCENT-BE,SHYAMCENT,,-1.000000,1,,NSE,1.000000
10202,786HR32-SG,786HR32,,-1.000000,100,,NSE,1.000000
10216,795AP40-SG,795AP40,,-1.000000,100,,NSE,1.000000
10217,ADANIENSOL-EQ,ADANIENSOL,,-1.000000,1,,NSE,5.000000
10227,MANORAMA-EQ,MANORAMA,,-1.000000,1,,NSE,10.000000
10311,MWL-SM,MWL,,-1.000000,1200,,NSE,5.000000
10368,783MN32-SG,783MN32,,-1.000000,100,,NSE,1.000000
10397,JISLJALEQS-EQ,JISLJALEQS,,-1.000000,1,,NSE,1.000000
10407,KSHITIJPOL-EQ,KSHITIJPOL,,-1.000000,1,,NSE,1.000000
1044,AXISBNKETF-EQ,AXISBNKETF,,-1.000000,1,,NSE,1.000000
10462,781RJ32-SG,781RJ32,,-1.000000,100,,NSE,1.000000
10473,POWERMECH-EQ,POWERMECH,,-1.000000,1,,NSE,10.000000
10477,806JK37-SG,806JK37,,-1.000000,100,,NSE,1.000000
10498,AGNI-ST,AGNI,,-1.000000,2500,,NSE,5.000000
10508,MOHEALTH-EQ,MOHEALTH,,-1.000000,1,,NSE,1.000000
10551,789HP37-SG,789HP37,,-1.000000,100,,NSE,1.000000
10637,OLECTRA-EQ,OLECTRA,,-1.000000,1,,NSE,10.000000
10643,796AP40-SG,796AP40,,-1.000000,100,,NSE,1.000000
10651,775TN32-SG,775TN32,,-1.000000,100,,NSE,1.000000
10690,NIFTYQLITY-EQ,NIFTYQLITY,,-1.000000,1,,NSE,1.000000
1090,684MZ34-SG,684MZ34,,-1.000000,100,,NSE,1.000000
10825,MOVALUE-EQ,MOVALUE,,-1.000000,1,,NSE,1.000000
10770,AHIMSA-ST,AHIMSA,,-1.000000,3000,,NSE,5.000000
10839,HDFC1406DG-MF,HDFC1406DG,,-1.000000,1,,NSE,1.000000
1095,679MP40-SG,679MP40,,-1.000000,100,,NSE,1.000000
10923,753BR32-SG,753BR32,,-1.000000,100,,NSE,1.000000
10955,745HR32-SG,745HR32,,-1.000000,100,,NSE,1.000000
10961,75HP37-SG,75HP37,,-1.000000,100,,NSE,1.000000
11006,LIQUIDBEES-EQ,LIQUIDBEES,,-1.000000,1,,NSE,1.000000
11013,ISHAN-ST,ISHAN,,-1.000000,48000,,NSE,5.000000
11032,SANGINITA-EQ,SANGINITA,,-1.000000,1,,NSE,1.000000
11072,AGRITECH-EQ,AGRITECH,,-1.000000,1,,NSE,1.000000
1116,DANGEE-BE,DANGEE,,-1.000000,1,,NSE,1.000000
11192,SGBAUG30-GB,SGBAUG30,,-1.000000,1,,NSE,1.000000
1127,GHCL-EQ,GHCL,,-1.000000,1,,NSE,5.000000
11198,ANNAPURNA-SM,ANNAPURNA,,-1.000000,250,,NSE,5.000000
11226,BAGFILMS-EQ,BAGFILMS,,-1.000000,1,,NSE,1.000000
11273,749GJ26-SG,749GJ26,,-1.000000,100,,NSE,1.000000
11284,767HR32-SG,767HR32,,-1.000000,100,,NSE,1.000000
11319,LICNETFN50-EQ,LICNETFN50,,-1.000000,1,,NSE,1.000000
11339,894SCL25-Z3,894SCL25,,-1.000000,1,,NSE,1.000000
1134,APOLLO-EQ,APOLLO,,-1.000000,1,,NSE,1.000000
11352,955SCL27-Z5,955SCL27,,-1.000000,1,,NSE,1.000000
11365,865SCL24B-Z8,865SCL24B,,-1.000000,1,,NSE,1.000000
11408,781UP32-SG,781UP32,,-1.000000,100,,NSE,1.000000
11412,782AP35-SG,782AP35,,-1.000000,100,,NSE,1.000000
11424,77KL47-SG,77KL47,,-1.000000,100,,NSE,1.000000
11445,PILANIINVS-EQ,PILANIINVS,,-1.000000,1,,NSE,50.000000
11452,CCL-EQ,CCL,,-1.000000,1,,NSE,5.000000
11471,EXCELINDUS-EQ,EXCELINDUS,,-1.000000,1,,NSE,10.000000
11573,FORCEMOT-EQ,FORCEMOT,,-1.000000,1,,NSE,100.000000
11598,773BR32-SG,773BR32,,-1.000000,100,,NSE,1.000000
1160,654RJ30A-SG,654RJ30A,,-1.000000,100,,NSE,1.000000
11619,GOLDENTOBC-BZ,GOLDENTOBC,,-1.000000,1,,NSE,1.000000
1168,GMBREW-EQ,GMBREW,,-1.000000,1,,NSE,5.000000
11675,763ML25-SG,763ML25,,-1.000000,100,,NSE,1.000000
11678,778MH30-SG,778MH30,,-1.000000,100,,NSE,1.000000
11701,787RJ40-SG,787RJ40,,-1.000000,100,,NSE,1.000000
11723,JSWSTEEL-EQ,JSWSTEEL,,-1.000000,1,,NSE,10.000000
11730,728IRFC30-NG,728IRFC30,,-1.000000,1,,NSE,1.000000
11760,775AP29-SG,775AP29,,-1.000000,100,,NSE,1.000000
11878,782SK32A-SG,782SK32A,,-1.000000,100,,NSE,1.000000
11886,787HP34-SG,787HP34,,-1.000000,100,,NSE,1.000000
11943,MCLEODRUSS-EQ,MCLEODRUSS,,-1.000000,1,,NSE,1.000000
11971,GOLDIAM-EQ,GOLDIAM,,-1.000000,1,,NSE,5.000000
11945,ANZEN-IV,ANZEN,,-1.000000,25000,,NSE,1.000000
11952,739NHAI26-N8,739NHAI26,,-1.000000,1,,NSE,1.000000
11954,735NHAI31-N9,735NHAI31,,-1.000000,1,,NSE,1.000000
11982,HTMEDIA-BE,HTMEDIA,,-1.000000,1,,NSE,1.000000
12003,76NHAI31-NA,76NHAI31,,-1.000000,1,,NSE,1.000000
12032,FIVESTAR-EQ,FIVESTAR,,-1.000000,1,,NSE,5.000000
12046,UTIDQP35P1-MF,UTIDQP35P1,,-1.000000,1,,NSE,1.000000
12048,UTIRAP35P1-MF,UTIRAP35P1,,-1.000000,1,,NSE,1.000000
1216,PRAXIS-BE,PRAXIS,,-1.000000,1,,NSE,1.000000
1232,GRASIM-EQ,GRASIM,,-1.000000,1,,NSE,10.000000
12328,763TS44-SG,763TS44,,-1.000000,100,,NSE,1.000000
1236,652MH30-SG,652MH30,,-1.000000,100,,NSE,1.000000
1253,67JK32-SG,67JK32,,-1.000000,100,,NSE,1.000000
1254,673TN40-SG,673TN40,,-1.000000,100,,NSE,1.000000
1267,GUJALKALI-EQ,GUJALKALI,,-1.000000,1,,NSE,5.000000
12863,V1NSETEST-EQ,V1NSETEST,,-1.000000,1,,NSE,5.000000
12904,SGBAUG27-GB,SGBAUG27,,-1.000000,1,,NSE,1.000000
13032,SECL-ST,SECL,,-1.000000,6250,,NSE,5.000000
13051,753TS47-SG,753TS47,,-1.000000,100,,NSE,1.000000
13103,SFMP73DR-MF,SFMP73DR,,-1.000000,1,,NSE,1.000000
13154,UTIDMP35P2-MF,UTIDMP35P2,,-1.000000,1,,NSE,1.000000
13158,UTIRFP35P2-MF,UTIRFP35P2,,-1.000000,1,,NSE,1.000000
13194,741GS2036-GS,741GS2036,,-1.000000,1,,NSE,1.000000
13203,ALLETEC-SM,ALLETEC,,-1.000000,400,,NSE,5.000000
13236,SADBHAV-EQ,SADBHAV,,-1.000000,1,,NSE,1.000000
13298,VISASTEEL-BE,VISASTEEL,,-1.000000,1,,NSE,1.000000
13323,DOLLEX-SM,DOLLEX,,-1.000000,4000,,NSE,5.000000
13346,VAKRANGEE-BE,VAKRANGEE,,-1.000000,1,,NSE,1.000000
13372,762AR32-SG,762AR32,,-1.000000,100,,NSE,1.000000
13392,77JK37-SG,77JK37,,-1.000000,100,,NSE,1.000000
13397,769PY37-SG,769PY37,,-1.000000,100,,NSE,1.000000
13409,GPIL-EQ,GPIL,,-1.000000,1,,NSE,1.000000
13419,SUPREMEINF-BZ,SUPREMEINF,,-1.000000,1,,NSE,1.000000
13451,RATNAMANI-EQ,RATNAMANI,,-1.000000,1,,NSE,10.000000
13484,98SCL27-ZX,98SCL27,,-1.000000,1,,NSE,1.000000
13491,JKLAKSHMI-EQ,JKLAKSHMI,,-1.000000,1,,NSE,5.000000
13501,ALLCARGO-EQ,ALLCARGO,,-1.000000,1,,NSE,1.000000
13515,OMKARCHEM-BZ,OMKARCHEM,,-1.000000,1,,NSE,1.000000
13517,EMAMILTD-EQ,EMAMILTD,,-1.000000,1,,NSE,5.000000
13587,ACE-EQ,ACE,,-1.000000,1,,NSE,10.000000
1360,HIMATSEIDE-EQ,HIMATSEIDE,,-1.000000,1,,NSE,1.000000
13595,HOVS-BE,HOVS,,-1.000000,1,,NSE,1.000000
13606,764KL34-SG,764KL34,,-1.000000,100,,NSE,1.000000
13621,764WB42-SG,764WB42,,-1.000000,100,,NSE,1.000000
13624,762KL53-SG,762KL53,,-1.000000,100,,NSE,1.000000
13672,SFMP74GD-MF,SFMP74GD,,-1.000000,1,,NSE,1.000000
13674,SFMP74GR-MF,SFMP74GR,,-1.000000,1,,NSE,1.000000
13694,INFOMEDIA-BE,INFOMEDIA,,-1.000000,1,,NSE,1.000000
13721,759TS40-SG,759TS40,,-1.000000,100,,NSE,1.000000
13725,DCBBANK-EQ,DCBBANK,,-1.000000,1,,NSE,1.000000
13750,FLUOROCHEM-EQ,FLUOROCHEM,,-1.000000,1,,NSE,10.000000
13770,755TS30-SG,755TS30,,-1.000000,100,,NSE,1.000000
13821,RUCHIRA-EQ,RUCHIRA,,-1.000000,1,,NSE,1.000000
13868,AARTIPHARM-EQ,AARTIPHARM,,-1.000000,1,,NSE,5.000000
13875,JINDRILL-EQ,JINDRILL,,-1.000000,1,,NSE,5.000000
13892,77MN35-SG,77MN35,,-1.000000,100,,NSE,1.000000
13920,PLASTIBLEN-EQ,PLASTIBLEN,,-1.000000,1,,NSE,1.000000
13943,UTIDQP35P3-MF,UTIDQP35P3,,-1.000000,1,,NSE,1.000000
13964,765GJ33-SG,765GJ33,,-1.000000,100,,NSE,1.000000
13992,77PN40-SG,77PN40,,-1.000000,100,,NSE,1.000000
13997,765TN53-SG,765TN53,,-1.000000,100,,NSE,1.000000
14026,966SFIL25A-NI,966SFIL25A,,-1.000000,1,,NSE,1.000000
1412,AGI-EQ,AGI,,-1.000000,1,,NSE,5.000000
14051,726GS2033-GS,726GS2033,,-1.000000,1,,NSE,1.000000
14098,766BR33-SG,766BR33,,-1.000000,100,,NSE,1.000000
14128,STCINDIA-BE,STCINDIA,,-1.000000,1,,NSE,1.000000
14164,762PY35-SG,762PY35,,-1.000000,100,,NSE,1.000000
14180,NSLNISP-EQ,NSLNISP,,-1.000000,1,,NSE,1.000000
14245,TVSSRICHAK-EQ,TVSSRICHAK,,-1.000000,1,,NSE,10.000000
1430,668MZ31-SG,668MZ31,,-1.000000,100,,NSE,1.000000
14296,SEQUENT-EQ,SEQUENT,,-1.000000,1,,NSE,1.000000
14305,OSWALSEEDS-EQ,OSWALSEEDS,,-1.000000,1,,NSE,1.000000
14330,HDFC2638RD-MF,HDFC2638RD,,-1.000000,1,,NSE,1.000000
14373,774AP32-SG,774AP32,,-1.000000,100,,NSE,1.000000
14375,772BR33A-SG,772BR33A,,-1.000000,100,,NSE,1.000000
14380,769RJ39-SG,769RJ39,,-1.000000,100,,NSE,1.000000
1446,671TS40-SG,671TS40,,-1.000000,100,,NSE,1.000000
14423,LAOPALA-EQ,LAOPALA,,-1.000000,1,,NSE,5.000000
14435,JKTYRE-EQ,JKTYRE,,-1.000000,1,,NSE,5.000000
14462,LEXUS-BE,LEXUS,,-1.000000,1,,NSE,1.000000
14499,729NHAI26-NC,729NHAI26,,-1.000000,1,,NSE,1.000000
14518,ABSLLIQUID-EQ,ABSLLIQUID,,-1.000000,1,,NSE,1.000000
14582,SRHHYPOLTD-EQ,SRHHYPOLTD,,-1.000000,1,,NSE,5.000000
14643,772GJ34-SG,772GJ34,,-1.000000,100,,NSE,1.000000
14653,774PN39-SG,774PN39,,-1.000000,100,,NSE,1.000000
14658,774WB43-SG,774WB43,,-1.000000,100,,NSE,1.000000
14687,GOACARBON-EQ,GOACARBON,,-1.000000,1,,NSE,5.000000
14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1.000000,1,,NSE,1.000000
14710,1015SCL28A-AL,1015SCL28A,,-1.000000,1,,NSE,1.000000
14732,DLF-EQ,DLF,,-1.000000,1,,NSE,5.000000
14747,011NSETEST-EQ,011NSETEST,,-1.000000,1,,NSE,5.000000
14758,051NSETEST-EQ,051NSETEST,,-1.000000,1,,NSE,5.000000
14761,NELCAST-EQ,NELCAST,,-1.000000,1,,NSE,1.000000
14767,081NSETEST-EQ,081NSETEST,,-1.000000,1,,NSE,5.000000
14784,161NSETEST-EQ,161NSETEST,,-1.000000,1,,NSE,5.000000
14786,LOWVOL-EQ,LOWVOL,,-1.000000,1,,NSE,1.000000
14829,779UP33-SG,779UP33,,-1.000000,100,,NSE,1.000000
14839,779HP38-SG,779HP38,,-1.000000,100,,NSE,1.000000
14848,ALPA-EQ,ALPA,,-1.000000,1,,NSE,1.000000
14854,783RJ50-SG,783RJ50,,-1.000000,100,,NSE,1.000000
14871,USK-EQ,USK,,-1.000000,1,,NSE,1.000000
14920,TAKE-BE,TAKE,,-1.000000,1,,NSE,1.000000
14942,NAGREEKCAP-EQ,NAGREEKCAP,,-1.000000,1,,NSE,1.000000
14958,77AP32-SG,77AP32,,-1.000000,100,,NSE,1.000000
14966,CSBBANK-EQ,CSBBANK,,-1.000000,1,,NSE,5.000000
14972,KSCL-EQ,KSCL,,-1.000000,1,,NSE,10.000000
14992,CCCL-EQ,CCCL,,-1.000000,1,,NSE,1.000000
15009,736MH28-SG,736MH28,,-1.000000,100,,NSE,1.000000
15034,BAJAJELEC-EQ,BAJAJELEC,,-1.000000,1,,NSE,5.000000
1512,INDHOTEL-EQ,INDHOTEL,,-1.000000,1,,NSE,5.000000
15044,DELTACORP-EQ,DELTACORP,,-1.000000,1,,NSE,1.000000
15053,ENERGYDEV-BE,ENERGYDEV,,-1.000000,1,,NSE,1.000000
15068,RELIGARE-EQ,RELIGARE,,-1.000000,1,,NSE,1.000000
15147,AGUL-SM,AGUL,,-1.000000,2000,,NSE,5.000000
15168,764IRFC31-NO,764IRFC31,,-1.000000,1,,NSE,1.000000
15180,KIRLPNU-EQ,KIRLPNU,,-1.000000,1,,NSE,10.000000
15214,DVL-EQ,DVL,,-1.000000,1,,NSE,5.000000
15228,UJJIVANSFB-EQ,UJJIVANSFB,,-1.000000,1,,NSE,1.000000
15260,738GJ30-SG,738GJ30,,-1.000000,100,,NSE,1.000000
15267,747AP37-SG,747AP37,,-1.000000,100,,NSE,1.000000
15271,CORDSCABLE-EQ,CORDSCABLE,,-1.000000,1,,NSE,1.000000
154,APCOTEXIND-EQ,APCOTEXIND,,-1.000000,1,,NSE,5.000000
15303,BANG-EQ,BANG,,-1.000000,1,,NSE,1.000000
15320,747WB43-SG,747WB43,,-1.000000,100,,NSE,1.000000
15323,746WB46-SG,746WB46,,-1.000000,100,,NSE,1.000000
15500,739HR31-SG,739HR31,,-1.000000,100,,NSE,1.000000
15508,74AS33-SG,74AS33,,-1.000000,100,,NSE,1.000000
15555,HCG-EQ,HCG,,-1.000000,1,,NSE,5.000000
15589,AVG-EQ,AVG,,-1.000000,1,,NSE,5.000000
1594,INFY-EQ,INFY,,-1.000000,1,,NSE,10.000000
1610,GODHA-BE,GODHA,,-1.000000,1,,NSE,1.000000
1621,TATAINVEST-EQ,TATAINVEST,,-1.000000,1,,NSE,50.000000
16035,733NL33-SG,733NL33,,-1.000000,100,,NSE,1.000000
1644,657HP30-SG,657HP30,,-1.000000,100,,NSE,1.000000
16220,729HR29-SG,729HR29,,-1.000000,100,,NSE,1.000000
16398,732KL53-SG,732KL53,,-1.000000,100,,NSE,1.000000
16638,726HP29-SG,726HP29,,-1.000000,100,,NSE,1.000000
16646,734RJ33A-SG,734RJ33A,,-1.000000,100,,NSE,1.000000
16725,RPGLIFE-EQ,RPGLIFE,,-1.000000,1,,NSE,10.000000
16733,725GS2063-GS,725GS2063,,-1.000000,1,,NSE,1.000000
16807,LOTUSEYE-EQ,LOTUSEYE,,-1.000000,1,,NSE,1.000000
16781,722GJ28-SG,722GJ28,,-1.000000,100,,NSE,1.000000
16795,ARCHIDPLY-EQ,ARCHIDPLY,,-1.000000,1,,NSE,1.000000
16804,741PN34-SG,741PN34,,-1.000000,100,,NSE,1.000000
16859,SINDHUTRAD-EQ,SINDHUTRAD,,-1.000000,1,,NSE,1.000000
16870,81TCHF28-N8,81TCHF28,,-1.000000,1,,NSE,1.000000
16934,736MZ38-SG,736MZ38,,-1.000000,100,,NSE,1.000000
16935,735AP40-SG,735AP40,,-1.000000,100,,NSE,1.000000
16973,738GJ30A-SG,738GJ30A,,-1.000000,100,,NSE,1.000000
16975,74MH31-SG,74MH31,,-1.000000,100,,NSE,1.000000
16977,742ML32-SG,742ML32,,-1.000000,100,,NSE,1.000000
16988,742AP41-SG,742AP41,,-1.000000,100,,NSE,1.000000
16994,74TS45-SG,74TS45,,-1.000000,100,,NSE,1.000000
17029,PATANJALI-EQ,PATANJALI,,-1.000000,1,,NSE,10.000000
17041,9IIFL28-Y0,9IIFL28,,-1.000000,1,,NSE,1.000000
17102,752AP39-SG,752AP39,,-1.000000,100,,NSE,1.000000
17130,PARAGMILK-EQ,PARAGMILK,,-1.000000,1,,NSE,1.000000
17172,91SFL27-ZI,91SFL27,,-1.000000,1,,NSE,1.000000
17187,CYIENTDLM-EQ,CYIENTDLM,,-1.000000,1,,NSE,5.000000
17197,PAKKA-EQ,PAKKA,,-1.000000,1,,NSE,1.000000
17210,TRIDHYA-SM,TRIDHYA,,-1.000000,3000,,NSE,5.000000
17323,735TN33A-SG,735TN33A,,-1.000000,100,,NSE,1.000000
17324,738GA33-SG,738GA33,,-1.000000,100,,NSE,1.000000
17326,736MZ38A-SG,736MZ38A,,-1.000000,100,,NSE,1.000000
17349,1050NFL26-N7,1050NFL26,,-1.000000,1,,NSE,1.000000
17352,1102NFL26-N8,1102NFL26,,-1.000000,1,,NSE,1.000000
17357,GKWLIMITED-EQ,GKWLIMITED,,-1.000000,1,,NSE,10.000000
17376,EXCEL-EQ,EXCEL,,-1.000000,1,,NSE,1.000000
1745,665AP40-SG,665AP40,,-1.000000,100,,NSE,1.000000
17438,OIL-EQ,OIL,,-1.000000,1,,NSE,5.000000
17475,NV20IETF-EQ,NV20IETF,,-1.000000,1,,NSE,1.000000
17528,948SCL26I-AX,948SCL26I,,-1.000000,1,,NSE,1.000000
17535,SCLZC26B-AY,SCLZC26B,,-1.000000,1,,NSE,1.000000
17547,AMRUTANJAN-EQ,AMRUTANJAN,,-1.000000,1,,NSE,5.000000
17598,ASALCBR-EQ,ASALCBR,,-1.000000,1,,NSE,10.000000
17667,745TS40-SG,745TS40,,-1.000000,100,,NSE,1.000000
17668,745AP40A-SG,745AP40A,,-1.000000,100,,NSE,1.000000
17669,744AP43-SG,744AP43,,-1.000000,100,,NSE,1.000000
17758,SARDAEN-EQ,SARDAEN,,-1.000000,1,,NSE,5.000000
17794,SOMICONVEY-EQ,SOMICONVEY,,-1.000000,1,,NSE,1.000000
17898,VINSYS-SM,VINSYS,,-1.000000,500,,NSE,5.000000
17864,957NIDO26-N5,957NIDO26,,-1.000000,1,,NSE,1.000000
17881,DBCORP-EQ,DBCORP,,-1.000000,1,,NSE,5.000000
17939,HINDCOPPER-EQ,HINDCOPPER,,-1.000000,1,,NSE,5.000000
17958,84CIFCL28-NA,84CIFCL28,,-1.000000,1,,NSE,1.000000
18,66RJ30-SG,66RJ30,,-1.000000,100,,NSE,1.000000
1797,AWHCL-EQ,AWHCL,,-1.000000,1,,NSE,5.000000
17997,PGIMCSR3D-MF,PGIMCSR3D,,-1.000000,1,,NSE,1.000000
18007,BPF02D3D-MF,BPF02D3D,,-1.000000,1,,NSE,1.000000
18105,745JK53-SG,745JK53,,-1.000000,100,,NSE,1.000000
18160,BPF02RGG-MF,BPF02RGG,,-1.000000,1,,NSE,1.000000
18165,BPF01D1R-MF,BPF01D1R,,-1.000000,1,,NSE,1.000000
18169,BPF01GPG-MF,BPF01GPG,,-1.000000,1,,NSE,1.000000
18172,BPF01QDD-MF,BPF01QDD,,-1.000000,1,,NSE,1.000000
18197,FISTIP3WDP-MF,FISTIP3WDP,,-1.000000,1,,NSE,1.000000
1830,658GA31-SG,658GA31,,-1.000000,100,,NSE,1.000000
18333,745HR35-SG,745HR35,,-1.000000,100,,NSE,1.000000
18341,VPRPL-EQ,VPRPL,,-1.000000,1,,NSE,1.000000
18402,747UK33-SG,747UK33,,-1.000000,100,,NSE,1.000000
18407,744HR35-SG,744HR35,,-1.000000,100,,NSE,1.000000
18411,744AP40-SG,744AP40,,-1.000000,100,,NSE,1.000000
1842,66UP31-SG,66UP31,,-1.000000,100,,NSE,1.000000
18431,BIGBLOC-EQ,BIGBLOC,,-1.000000,1,,NSE,1.000000
18451,SGBMAR28X-GB,SGBMAR28X,,-1.000000,1,,NSE,1.000000
18473,CAGL26-NA,CAGL26,,-1.000000,1,,NSE,1.000000
18498,CAGL28-NE,CAGL28,,-1.000000,1,,NSE,1.000000
18508,TVVISION-BE,TVVISION,,-1.000000,1,,NSE,1.000000
18543,DIACABS-EQ,DIACABS,,-1.000000,1,,NSE,1.000000
18553,JLHL-EQ,JLHL,,-1.000000,1,,NSE,10.000000
18566,RRKABEL-EQ,RRKABEL,,-1.000000,1,,NSE,10.000000
18593,EMSLIMITED-EQ,EMSLIMITED,,-1.000000,1,,NSE,5.000000
18688,74GJ27-SG,74GJ27,,-1.000000,100,,NSE,1.000000
18694,745HR33-SG,745HR33,,-1.000000,100,,NSE,1.000000
18708,KEL-SM,KEL,,-1.000000,1200,,NSE,5.000000
18760,YATRA-EQ,YATRA,,-1.000000,1,,NSE,1.000000
18815,GICL-SM,GICL,,-1.000000,1500,,NSE,5.000000
18844,NIRAJISPAT-BE,NIRAJISPAT,,-1.000000,1,,NSE,5.000000
18868,10SCL30A-BV,10SCL30A,,-1.000000,1,,NSE,1.000000
1888,664SK31-SG,664SK31,,-1.000000,100,,NSE,1.000000
18879,957SCL30-BX,957SCL30,,-1.000000,1,,NSE,1.000000
18902,1075SCL33A-N2,1075SCL33A,,-1.000000,1,,NSE,1.000000
18921,VBL-EQ,VBL,,-1.000000,1,,NSE,5.000000
18946,747HR33A-SG,747HR33A,,-1.000000,100,,NSE,1.000000
18954,748HR35-SG,748HR35,,-1.000000,100,,NSE,1.000000
1910,663PN51-SG,663PN51,,-1.000000,100,,NSE,1.000000
19162,752TN33-SG,752TN33,,-1.000000,100,,NSE,1.000000
19181,762BR31-SG,762BR31,,-1.000000,100,,NSE,1.000000
19299,ITDC-EQ,ITDC,,-1.000000,1,,NSE,5.000000
19300,VISHNUINFR-SM,VISHNUINFR,,-1.000000,500,,NSE,5.000000
19458,PLAZACABLE-EQ,PLAZACABLE,,-1.000000,1,,NSE,1.000000
19487,767AP38-SG,767AP38,,-1.000000,100,,NSE,1.000000
19492,PLADAINFO-SM,PLADAINFO,,-1.000000,3000,,NSE,5.000000
19356,GOYALSALT-SM,GOYALSALT,,-1.000000,600,,NSE,5.000000
19550,765TS39-SG,765TS39,,-1.000000,100,,NSE,1.000000
19523,764KA32-SG,764KA32,,-1.000000,100,,NSE,1.000000
19527,767GA33-SG,767GA33,,-1.000000,100,,NSE,1.000000
1964,TRENT-EQ,TRENT,,-1.000000,1,,NSE,50.000000
19566,737GS2028-GS,737GS2028,,-1.000000,1,,NSE,1.000000
19619,768MP34-SG,768MP34,,-1.000000,100,,NSE,1.000000
19627,WOMANCART-SM,WOMANCART,,-1.000000,400,,NSE,5.000000
19756,925SCL25-N5,925SCL25,,-1.000000,1,,NSE,1.000000
19763,902SCL26-N8,902SCL26,,-1.000000,1,,NSE,1.000000
19772,SCLZC26C-NB,SCLZC26C,,-1.000000,1,,NSE,1.000000
19774,888SCL25D-NC,888SCL25D,,-1.000000,1,,NSE,1.000000
19779,PARAGON-SM,PARAGON,,-1.000000,1200,,NSE,5.000000
19795,CELLO-EQ,CELLO,,-1.000000,1,,NSE,5.000000
1997,LICHSGFIN-EQ,LICHSGFIN,,-1.000000,1,,NSE,5.000000
19878,ESAFSFB-EQ,ESAFSFB,,-1.000000,1,,NSE,1.000000
19904,773BR38-SG,773BR38,,-1.000000,100,,NSE,1.000000
19912,772RJ33-SG,772RJ33,,-1.000000,100,,NSE,1.000000
20,66GA30A-SG,66GA30A,,-1.000000,100,,NSE,1.000000
